Date,Open,High,Low,Close,Adj Close,Volume
2014-12-01,90.360001,95.330002,86.190002,92.449997,66.484543,400812400
2015-01-01,92.250000,93.050003,86.029999,87.419998,62.867268,326819500
2015-02-01,87.849998,93.449997,87.500000,88.540001,63.672707,276447700
2015-03-01,88.339996,88.519997,82.680000,85.000000,61.587029,330260500
2015-04-01,85.699997,88.669998,83.809998,87.370003,63.304230,251671200
2015-05-01,87.849998,90.089996,84.769997,85.199997,61.731960,198924100
2015-06-01,85.250000,85.970001,82.800003,83.199997,60.781437,238808600
2015-07-01,83.279999,83.529999,78.930000,79.209999,57.866570,274029000
2015-08-01,78.699997,79.290001,66.550003,75.239998,54.966301,387523600
2015-09-01,73.300003,75.470001,71.510002,74.349998,54.824329,316644500
2015-10-01,75.199997,83.879997,73.029999,82.739998,61.010956,318077700
2015-11-01,82.300003,87.440002,77.910004,81.660004,60.214569,264207900
2015-12-01,81.760002,82.129997,73.790001,77.949997,57.979988,367069000
2016-01-01,77.500000,79.919998,71.550003,77.849998,57.905590,418954700
2016-02-01,76.660004,83.440002,73.550003,80.150002,59.616352,359915800
2016-03-01,80.559998,85.099998,80.309998,83.589996,62.739384,292841700
2016-04-01,82.400002,89.779999,81.989998,88.400002,66.349586,221801200
2016-05-01,88.239998,90.459999,87.230003,89.019997,66.814919,219170200
2016-06-01,88.430000,93.830002,87.610001,93.739998,70.948875,252091800
2016-07-01,93.360001,95.550003,86.120003,88.949997,67.323479,209716200
2016-08-01,88.080002,88.940002,85.580002,87.139999,65.953552,235412300
2016-09-01,86.720001,89.370003,82.290001,87.279999,66.622810,271447100
2016-10-01,86.940002,88.669998,82.989998,83.320000,63.600071,192041100
2016-11-01,83.500000,88.190002,82.760002,87.300003,66.638092,233089000
2016-12-01,87.980003,93.220001,86.599998,90.260002,69.507599,220435500
2017-01-01,90.940002,91.339996,83.129997,83.889999,64.602188,252514500
2017-02-01,84.000000,84.160004,80.760002,81.320000,62.623074,237345100
2017-03-01,81.699997,84.250000,80.309998,82.010002,63.731922,315475000
2017-04-01,82.019997,83.550003,80.300003,81.650002,63.452152,192624700
2017-05-01,81.510002,83.230003,80.470001,80.500000,62.558468,220122400
2017-06-01,80.370003,83.690002,79.260002,80.730003,63.329659,303836700
2017-07-01,80.790001,82.489998,78.269997,80.040001,62.788368,201333900
2017-08-01,80.160004,80.820000,76.050003,76.330002,59.878029,224413200
2017-09-01,76.370003,82.449997,76.320000,81.980003,64.933571,216249200
2017-10-01,81.300003,84.239998,81.250000,83.349998,66.018700,172408300
2017-11-01,83.389999,84.139999,80.010002,83.290001,65.971191,191810600
2017-12-01,83.440002,84.360001,82.169998,83.639999,66.861526,220601300
2018-01-01,83.820000,89.300003,83.660004,87.300003,69.787300,233944600
2018-02-01,87.500000,89.250000,73.900002,75.739998,60.546284,369414700
2018-03-01,75.529999,76.980003,72.669998,74.610001,60.252872,356741300
2018-04-01,74.269997,80.900002,72.160004,77.750000,62.788639,285826800
2018-05-01,77.260002,82.650002,75.400002,81.239998,65.607056,299337700
2018-06-01,81.870003,83.790001,79.300003,82.730003,67.487534,257136500
2018-07-01,81.889999,84.400002,80.709999,81.510002,66.492294,204469200
2018-08-01,80.889999,81.589996,76.510002,80.169998,65.399193,215072500
2018-09-01,80.410004,87.360001,79.599998,85.019997,70.070961,227023600
2018-10-01,85.349998,86.889999,76.220001,79.680000,65.669899,305909200
2018-11-01,79.830002,83.750000,74.699997,79.500000,65.521553,287081300
2018-12-01,80.239998,81.949997,64.650002,68.190002,56.769909,380647000
2019-01-01,67.349998,73.489998,67.260002,73.279999,61.007458,269226500
2019-02-01,74.919998,79.750000,72.730003,79.029999,65.794472,245067300
2019-03-01,79.379997,82.000000,77.860001,80.800003,68.014862,272454400
2019-04-01,81.230003,83.489998,79.559998,80.279999,67.577126,219523400
2019-05-01,79.940002,80.260002,70.629997,70.769997,59.571926,250094000
2019-06-01,71.089996,77.760002,70.970001,76.629997,65.244064,218953600
2019-07-01,77.129997,77.930000,74.180000,74.360001,63.311348,186899500
2019-08-01,73.739998,74.269997,66.529999,68.480003,58.305023,277599800
2019-09-01,67.889999,75.180000,67.629997,70.610001,60.866051,215355500
2019-10-01,70.830002,70.910004,66.309998,67.570000,58.245560,237608200
2019-11-01,68.389999,73.120003,67.320000,68.129997,58.728279,249330500
2019-12-01,68.500000,70.540001,67.519997,69.779999,60.875984,286029400
2020-01-01,70.239998,71.370003,61.860001,62.119999,54.193424,359133900
2020-02-01,61.380001,63.009998,48.009998,51.439999,44.876202,479874900
2020-03-01,52.590000,54.150002,30.110001,37.970001,33.600540,1171277200
2020-04-01,36.860001,47.680000,36.340000,46.470001,41.122395,791507100
2020-05-01,45.630001,47.150002,40.200001,45.470001,40.237465,477169600
2020-06-01,45.320000,55.360001,43.160000,44.720001,40.341084,584980000
2020-07-01,44.490002,45.380001,40.910000,42.080002,37.959591,447137800
2020-08-01,42.049999,46.419998,39.310001,39.939999,36.029129,449216800
2020-09-01,39.750000,40.029999,33.759998,34.330002,31.579397,590803600
2020-10-01,33.790001,35.950001,31.110001,32.619999,30.006409,630433400
2020-11-01,33.139999,42.080002,32.529999,38.130001,35.074936,703960200
2020-12-01,38.959999,44.470001,38.340000,41.220001,38.832172,603794500
2021-01-01,41.450001,51.080002,41.000000,44.840000,42.242466,594784100
2021-02-01,45.580002,57.250000,44.290001,54.369999,51.220402,543959000
2021-03-01,56.470001,62.549999,54.450001,55.830002,53.489025,790785000
2021-04-01,56.320000,59.480000,54.299999,57.240002,54.839901,457851400
2021-05-01,57.980000,64.019997,57.740002,58.369999,55.922516,521302100
2021-06-01,59.450001,64.930000,59.450001,63.080002,61.315441,526456700
2021-07-01,64.330002,64.419998,54.599998,57.570000,55.959576,435890500
2021-08-01,57.549999,59.060001,52.099998,54.520000,52.994892,406341700
2021-09-01,54.490002,60.480000,52.959999,58.820000,58.039986,482886400
2021-10-01,59.410000,65.940002,59.410000,64.470001,63.615063,435198700
2021-11-01,65.070000,66.379997,59.540001,59.840000,59.046459,416044000
2021-12-01,60.900002,63.349998,57.959999,61.189999,61.189999,433100400
2022-01-01,61.240002,72.150002,61.209999,71.870003,71.870003,274343300
2022-01-14,70.650002,72.144997,70.599998,71.870003,71.870003,22785560
