Date,Open,High,Low,Close,Adj Close,Volume
2012-01-01,92.970001,112.500000,92.419998,111.470001,95.093567,159706200
2012-02-01,112.610001,118.660004,111.400002,115.139999,98.224358,114450200
2012-03-01,115.970001,128.720001,113.110001,124.370003,106.418823,148682900
2012-04-01,124.139999,125.540001,110.070000,115.150002,98.529617,118236700
2012-05-01,114.839996,116.480003,93.699997,95.699997,81.886963,121117300
2012-06-01,94.070000,97.599998,90.430000,95.860001,82.415916,104497000
2012-07-01,96.559998,102.180000,91.150002,100.900002,86.749084,96498800
2012-08-01,101.269997,107.339996,96.720001,105.720001,90.893105,70895400
2012-09-01,105.550003,122.599998,105.540001,113.680000,98.166313,91155600
2012-10-01,116.669998,126.480003,116.220001,122.389999,105.687675,96115200
2012-11-01,122.820000,126.730003,113.839996,117.790001,101.715393,78473200
2012-12-01,118.419998,129.720001,115.620003,127.559998,110.619217,80380300
2013-01-01,131.300003,148.000000,129.619995,147.860001,128.223251,98912700
2013-02-01,148.509995,159.000000,146.619995,149.759995,129.870941,92481400
2013-03-01,148.119995,157.190002,144.679993,147.149994,128.041138,82855700
2013-04-01,146.669998,151.449997,137.289993,146.070007,127.101410,81816700
2013-05-01,145.830002,165.830002,140.389999,162.080002,141.032349,89480300
2013-06-01,161.559998,168.199997,148.710007,151.250000,132.024673,76021100
2013-07-01,152.779999,167.410004,149.279999,164.029999,143.180130,65295900
2013-08-01,165.740005,169.690002,151.330002,152.130005,132.792725,52123900
2013-09-01,154.479996,170.000000,153.419998,158.210007,138.552048,78759300
2013-10-01,158.860001,163.350006,152.830002,160.860001,140.872711,75131900
2013-11-01,161.029999,170.690002,159.610001,168.940002,147.948807,57399200
2013-12-01,169.880005,177.440002,164.770004,177.259995,155.744781,55718100
2014-01-01,176.949997,181.130005,163.300003,164.119995,144.199692,67649400
2014-02-01,165.149994,167.820007,159.770004,166.449997,146.246826,70386800
2014-03-01,164.220001,175.589996,160.770004,163.850006,144.448425,69380700
2014-04-01,164.759995,167.669998,151.649994,159.820007,140.895630,78693500
2014-05-01,159.800003,163.429993,153.710007,159.809998,140.886765,51072500
2014-06-01,159.779999,171.080002,157.910004,167.440002,148.116882,48294300
2014-07-01,166.350006,177.479996,161.529999,172.869995,152.920288,59886100
2014-08-01,172.380005,179.860001,168.020004,179.110001,158.440140,45996400
2014-09-01,179.259995,188.580002,176.619995,183.570007,162.889038,52395400
2014-10-01,183.190002,190.000000,171.259995,189.990005,168.585785,82923700
2014-11-01,190.350006,192.679993,187.550003,188.410004,167.183762,40108300
2014-12-01,188.000000,198.059998,182.399994,193.830002,172.542313,70221600
2015-01-01,195.300003,195.729996,172.320007,172.410004,153.474808,64108200
2015-02-01,172.990005,193.279999,172.259995,189.789993,168.945969,50150200
2015-03-01,190.000000,194.250000,182.710007,187.970001,167.851212,50310800
2015-04-01,187.940002,202.869995,186.960007,196.419998,175.396759,55748200
2015-05-01,198.449997,209.679993,194.009995,206.190002,184.121109,46697000
2015-06-01,207.320007,218.770004,205.649994,208.789993,187.024261,57901900
2015-07-01,211.630005,214.610001,203.199997,205.070007,183.692078,51974500
2015-08-01,205.750000,207.779999,172.100006,188.600006,168.939026,65679800
2015-09-01,184.240005,191.750000,167.490005,173.759995,156.182571,75963800
2015-10-01,174.399994,191.960007,169.869995,187.500000,168.532684,68601200
2015-11-01,188.320007,199.899994,186.559998,190.020004,170.797729,50690700
2015-12-01,191.220001,193.839996,172.899994,180.229996,162.552811,65471000
2016-01-01,175.789993,177.500000,151.119995,161.559998,145.714020,100189800
2016-02-01,160.410004,161.000000,139.050003,149.529999,134.863907,123724900
2016-03-01,150.949997,158.899994,148.750000,156.979996,142.198349,88703100
2016-04-01,156.460007,168.899994,149.369995,164.110001,148.656998,71372200
2016-05-01,165.080002,167.190002,153.740005,159.479996,144.462967,58432900
2016-06-01,157.899994,160.550003,138.199997,148.580002,135.141022,84293800
2016-07-01,148.490005,164.089996,142.619995,158.809998,144.445724,65644400
2016-08-01,158.809998,170.240005,155.369995,169.460007,154.132446,50549000
2016-09-01,170.000000,172.419998,157.770004,161.270004,147.256821,55335600
2016-10-01,160.500000,178.850006,160.250000,178.240005,162.752274,58811600
2016-11-01,179.000000,220.770004,174.729996,219.289993,200.235291,90417900
2016-12-01,220.929993,245.570007,220.350006,239.449997,219.321274,96096900
2017-01-01,242.699997,247.770004,228.160004,229.320007,210.042831,83814200
2017-02-01,230.509995,252.649994,227.050003,248.059998,227.207489,65167300
2017-03-01,253.710007,255.149994,220.850006,229.720001,210.959183,90305600
2017-04-01,230.000000,232.889999,213.179993,223.800003,205.522644,81431200
2017-05-01,224.899994,228.889999,209.619995,211.259995,194.006760,71757000
2017-06-01,212.610001,228.789993,210.789993,221.899994,204.463867,74347400
2017-07-01,224.460007,230.639999,218.000000,225.330002,207.624313,63113900
2017-08-01,227.089996,235.830002,215.750000,223.740005,206.159271,60429700
2017-09-01,224.550003,237.600006,214.639999,237.190002,219.298813,55573100
2017-10-01,237.199997,247.080002,235.190002,242.479996,224.189774,59100600
2017-11-01,243.889999,250.789993,233.550003,247.639999,228.960571,54376000
2017-12-01,249.779999,262.140015,244.009995,254.759995,236.283722,53592500
2018-01-01,257.769989,273.790009,248.839996,267.890015,248.461502,80616900
2018-02-01,266.149994,273.119995,239.289993,262.929993,243.861206,72971300
2018-03-01,262.609985,275.309998,244.369995,251.860001,234.249741,62342400
2018-04-01,251.259995,262.500000,237.509995,238.330002,221.665802,76273900
2018-05-01,237.509995,245.880005,224.089996,225.880005,210.086288,63073600
2018-06-01,228.399994,238.229996,219.119995,220.570007,205.873062,60707000
2018-07-01,219.750000,239.729996,218.889999,237.429993,221.609619,62274700
2018-08-01,238.500000,245.080002,226.570007,237.809998,221.964294,58750500
2018-09-01,237.759995,239.449997,223.800003,224.240005,209.991608,48635800
2018-10-01,226.220001,231.399994,208.399994,225.369995,211.049789,79100600
2018-11-01,225.759995,234.059998,188.119995,190.690002,178.573425,84619000
2018-12-01,194.000000,195.660004,151.699997,167.050003,157.069016,99800200
2019-01-01,164.330002,203.289993,163.350006,198.009995,186.179184,89708600
2019-02-01,198.000000,201.500000,188.220001,196.699997,184.947464,49619100
2019-03-01,198.750000,206.449997,186.500000,191.990005,181.247894,62988100
2019-04-01,194.000000,209.970001,193.610001,205.919998,194.398483,63471300
2019-05-01,206.399994,208.750000,182.309998,182.490005,172.279434,51152900
2019-06-01,181.699997,205.839996,180.729996,204.600006,194.022934,44089700
2019-07-01,208.000000,222.240005,203.539993,220.130005,208.750061,51995900
2019-08-01,219.350006,219.949997,193.710007,203.910004,193.368591,43352400
2019-09-01,201.100006,221.500000,196.580002,207.229996,197.750275,45995700
2019-10-01,207.009995,219.279999,193.990005,213.380005,203.618988,61684500
2019-11-01,215.259995,224.770004,214.750000,221.350006,211.224396,39274300
2019-12-01,220.970001,232.210007,210.000000,229.929993,220.649002,46468200
2020-01-01,231.000000,250.460007,229.490005,237.750000,228.153351,70831600
2020-02-01,238.360001,245.770004,194.850006,200.770004,192.666031,61711300
2020-03-01,201.410004,211.789993,130.850006,154.589996,149.257111,133808200
2020-04-01,146.100006,193.720001,141.669998,183.419998,177.092575,84992100
2020-05-01,179.000000,211.309998,165.360001,196.490005,189.711685,68838500
2020-06-01,197.309998,222.979996,188.509995,197.619995,191.995407,77455700
2020-07-01,198.880005,225.240005,195.000000,197.960007,192.325729,84411600
2020-08-01,198.490005,216.949997,196.529999,204.869995,199.039032,56569800
2020-09-01,203.600006,215.229996,185.869995,200.970001,196.432175,79074100
2020-10-01,201.529999,214.889999,185.520004,189.039993,184.771561,71860700
2020-11-01,192.000000,238.119995,188.229996,230.580002,225.373596,61139000
2020-12-01,231.960007,263.929993,231.350006,263.709991,257.755524,57496000
2021-01-01,267.000000,309.410004,260.160004,271.170013,266.491760,73466400
2021-02-01,272.660004,335.809998,272.000000,319.480011,313.968323,56397500
2021-03-01,325.000000,356.850006,316.459991,327.000000,321.358582,69663600
2021-04-01,324.299988,353.829987,322.970001,348.450012,343.783661,64000400
2021-05-01,350.339996,376.980011,342.570007,372.019989,367.037994,54534300
2021-06-01,377.700012,393.260010,348.130005,379.529999,375.712036,61458900
2021-07-01,380.700012,385.329987,349.000000,374.880005,371.108826,53710100
2021-08-01,376.170013,420.760010,371.769989,413.510010,409.350220,48009700
2021-09-01,413.160004,417.579987,372.500000,378.029999,376.045532,50987300
2021-10-01,379.440002,419.809998,372.820007,413.350006,411.180115,52455800
2021-11-01,417.070007,426.160004,377.260010,380.989990,378.989990,51022300
2021-12-01,383.820007,401.750000,376.029999,397.369995,395.283997,30175800
