Date,Open,High,Low,Close,Adj Close,Volume
2012-01-03,92.970001,96.430000,92.830002,95.360001,81.779617,8645200
2012-01-04,94.730003,95.129997,93.680000,94.739998,81.247932,7406200
2012-01-05,93.949997,95.800003,92.500000,94.580002,81.110718,8131300
2012-01-06,93.800003,93.959999,92.419998,93.419998,80.115929,5940900
2012-01-09,93.489998,95.110001,92.959999,94.690002,81.205040,5018200
2012-01-10,97.360001,99.480003,97.040001,98.330002,84.326675,7682700
2012-01-11,97.940002,100.620003,97.500000,99.760002,85.553024,7223000
2012-01-12,100.559998,101.449997,98.260002,101.209999,86.796532,6858700
2012-01-13,98.000000,99.430000,97.000000,98.959999,84.866943,7615800
2012-01-17,98.620003,101.839996,96.949997,97.680000,83.769226,8041500
2012-01-18,99.000000,105.830002,97.800003,104.309998,89.455063,17960300
2012-01-19,106.250000,108.300003,104.879997,107.680000,92.345123,11480900
2012-01-20,107.320000,109.430000,106.599998,108.739998,93.254181,8439700
2012-01-23,108.489998,110.900002,107.519997,108.190002,92.782486,7091800
2012-01-24,106.790001,109.099998,106.250000,108.870003,93.365669,4543900
2012-01-25,106.230003,108.949997,105.930000,108.269997,92.851097,7927600
2012-01-26,108.610001,110.300003,108.029999,108.559998,93.099808,6909600
2012-01-27,107.769997,112.199997,107.620003,111.769997,95.852661,8403600
2012-01-30,110.370003,110.419998,108.769997,109.730003,94.103172,6356900
2012-01-31,110.690002,112.500000,109.160004,111.470001,95.595375,8028400
2012-02-01,112.610001,116.650002,111.610001,113.449997,97.293419,11333000
2012-02-02,114.339996,115.410004,112.709999,113.389999,97.241966,6624200
2012-02-03,115.610001,117.570000,115.400002,117.529999,100.792381,7454500
2012-02-06,116.389999,117.599998,116.330002,117.389999,100.672295,3421900
2012-02-07,116.769997,116.980003,115.309998,115.980003,99.463120,5727300
2012-02-08,116.610001,117.040001,114.540001,116.150002,99.608917,4958200
2012-02-09,117.190002,117.389999,115.050003,115.879997,99.377342,4769800
2012-02-10,114.519997,115.660004,113.260002,114.120003,97.868011,5849400
2012-02-13,115.860001,116.070000,113.980003,114.529999,98.219604,3990000
2012-02-14,113.660004,113.849998,111.400002,112.870003,96.795998,4870300
2012-02-15,113.279999,115.250000,112.910004,113.169998,97.053276,6111800
2012-02-16,112.449997,114.980003,111.620003,114.739998,98.399719,6372400
2012-02-17,115.459999,116.650002,114.830002,115.910004,99.403091,5182300
2012-02-21,116.220001,117.910004,115.930000,116.629997,100.020531,5320400
2012-02-22,116.220001,117.139999,114.290001,114.360001,98.073799,4508500
2012-02-23,114.620003,115.820000,113.220001,115.800003,99.308731,5609600
2012-02-24,116.320000,116.970001,115.110001,115.870003,99.368782,4877500
2012-02-27,114.519997,116.650002,113.940002,116.230003,99.677498,4370200
2012-02-28,116.000000,118.660004,115.250000,117.110001,100.735527,6448200
2012-02-29,116.510002,118.129997,115.139999,115.139999,99.040962,6650700
2012-03-01,115.970001,121.239998,115.839996,121.129997,104.193459,10485800
2012-03-02,121.410004,122.180000,119.860001,119.959999,103.187027,7044100
2012-03-05,119.599998,119.949997,117.510002,118.629997,102.042984,5612700
2012-03-06,116.120003,116.239998,113.110001,113.669998,97.776520,8161100
2012-03-07,114.660004,116.730003,114.290001,116.400002,100.124786,5595000
2012-03-08,117.730003,118.680000,116.080002,117.169998,100.787117,4784100
2012-03-09,117.620003,118.489998,116.239998,117.290001,100.890350,5000600
2012-03-12,117.699997,117.870003,116.279999,116.989998,100.632309,4060000
2012-03-13,118.400002,124.849998,118.400002,124.540001,107.126671,11884700
2012-03-14,124.519997,124.870003,119.820000,120.370003,103.539734,14837200
2012-03-15,121.730003,123.550003,120.120003,123.059998,105.853584,7245600
2012-03-16,123.099998,123.500000,121.059998,122.930000,105.741760,7425700
2012-03-19,122.930000,126.000000,122.199997,124.300003,106.920212,8020700
2012-03-20,123.489998,127.860001,123.260002,126.019997,108.399719,8247000
2012-03-21,126.680000,127.510002,124.510002,125.989998,108.373909,4820500
2012-03-22,124.790001,125.570000,124.089996,124.739998,107.298698,5028400
2012-03-23,125.860001,126.800003,124.510002,126.180000,108.537346,5160600
2012-03-26,127.260002,128.210007,126.440002,128.070007,110.163094,4444000
2012-03-27,128.589996,128.720001,126.199997,126.330002,108.666397,5447000
2012-03-28,126.099998,127.239998,124.089996,126.360001,108.692184,5187900
2012-03-29,125.660004,126.599998,122.889999,123.760002,106.455711,5538800
2012-03-30,124.690002,125.470001,122.930000,124.370003,106.980423,4651400
2012-04-02,124.139999,125.540001,123.379997,124.900002,107.436333,4084700
2012-04-03,124.320000,124.430000,121.699997,122.709999,105.552536,5594800
2012-04-04,120.820000,121.629997,119.860001,119.959999,103.187027,5633800
2012-04-05,119.449997,120.589996,117.629997,118.000000,101.501091,6103700
2012-04-09,116.059998,117.989998,115.669998,117.019997,100.658119,4043300
2012-04-10,117.279999,118.220001,114.449997,114.559998,98.542061,5770400
2012-04-11,116.370003,117.019997,115.559998,115.930000,99.720528,4177500
2012-04-12,116.570000,120.410004,116.000000,120.389999,103.556908,5514600
2012-04-13,119.989998,120.089996,114.889999,115.089996,98.997971,6368200
2012-04-16,117.120003,118.410004,114.959999,117.730003,101.268829,7137600
2012-04-17,119.370003,119.769997,116.239998,116.860001,100.520500,12894400
2012-04-18,114.760002,116.790001,114.230003,115.330002,99.204399,6637400
2012-04-19,115.099998,115.480003,112.470001,113.599998,97.716286,9240300
2012-04-20,113.910004,114.169998,112.320000,112.440002,96.718491,5369600
2012-04-23,110.519997,111.940002,110.070000,111.750000,96.125000,7047600
2012-04-24,111.559998,114.250000,111.040001,114.110001,98.154999,4701900
2012-04-25,115.110001,115.110001,112.720001,113.980003,98.043167,5080600
2012-04-26,113.430000,115.550003,113.080002,114.559998,98.542061,4587600
2012-04-27,114.230003,114.989998,113.339996,114.410004,98.413055,4008400
2012-04-30,114.190002,115.300003,113.610001,115.150002,99.049583,4240300
2012-05-01,114.839996,116.480003,114.150002,115.330002,99.204399,4308600
2012-05-02,114.099998,114.470001,112.769997,113.769997,97.862534,3956400
2012-05-03,113.980003,114.279999,110.809998,111.529999,95.935722,4854800
2012-05-04,110.779999,110.900002,108.800003,108.989998,93.750870,5500100
2012-05-07,108.529999,110.860001,108.290001,110.040001,94.654068,3267400
2012-05-08,108.989998,110.190002,107.769997,109.370003,94.077759,4065900
2012-05-09,107.300003,108.639999,106.660004,107.290001,92.288567,4777100
2012-05-10,108.559998,109.360001,106.120003,106.320000,91.454193,4694200
2012-05-11,103.419998,103.790001,101.589996,102.129997,87.850044,10631800
2012-05-14,100.860001,101.070000,99.320000,99.769997,85.820045,10075600
2012-05-15,100.139999,101.769997,99.779999,99.870003,85.906059,5656700
2012-05-16,100.550003,102.139999,98.199997,98.199997,84.469551,5797200
2012-05-17,98.570000,99.940002,97.080002,97.080002,83.506172,6375200
2012-05-18,97.529999,97.900002,95.000000,95.489998,82.138489,7184700
2012-05-21,94.800003,97.550003,94.000000,96.510002,83.015839,5314700
2012-05-22,96.879997,99.949997,96.589996,97.529999,83.893204,5839700
2012-05-23,96.750000,98.510002,95.510002,98.040001,84.331917,5469700
2012-05-24,98.320000,98.500000,95.839996,96.860001,83.316910,5177300
2012-05-25,96.540001,97.779999,96.510002,96.699997,83.179283,3096000
2012-05-29,97.010002,97.879997,95.379997,97.860001,84.579430,4528000
2012-05-30,96.680000,96.900002,94.410004,94.610001,81.770485,5713200
2012-05-31,94.900002,96.650002,93.699997,95.699997,82.712585,4833000
2012-06-01,94.070000,94.199997,92.190002,92.639999,80.067825,5384700
2012-06-04,92.760002,93.019997,90.550003,91.000000,78.650391,5332600
2012-06-05,90.959999,93.000000,90.709999,92.209999,79.696167,4682900
2012-06-06,93.040001,95.070000,92.900002,94.959999,82.072998,6399600
2012-06-07,96.639999,97.500000,93.290001,94.000000,81.243279,6068400
2012-06-08,93.629997,94.839996,92.889999,94.540001,81.709999,3366700
2012-06-11,96.010002,96.760002,92.660004,92.800003,80.206108,4941700
2012-06-12,92.910004,94.040001,92.519997,94.040001,81.277840,3668500
2012-06-13,93.320000,94.419998,92.269997,92.720001,80.136971,4694700
2012-06-14,92.940002,94.290001,92.510002,93.820000,81.087700,4461000
2012-06-15,93.680000,95.769997,92.750000,95.660004,82.678009,6186200
2012-06-18,95.239998,95.269997,93.320000,93.629997,80.923454,4081400
2012-06-19,94.300003,97.470001,94.150002,96.370003,83.291618,5295200
2012-06-20,97.010002,97.599998,95.370003,96.550003,83.447220,4941300
2012-06-21,96.800003,96.870003,93.870003,93.900002,81.156853,5577700
2012-06-22,95.320000,95.320000,93.160004,93.629997,80.923454,6720200
2012-06-25,92.360001,92.400002,90.660004,91.220001,78.840530,4211300
2012-06-26,91.489998,91.830002,90.430000,91.029999,78.676315,4248000
2012-06-27,91.190002,93.790001,91.019997,93.269997,80.612320,3576100
